,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
521,Dip,Yogurt,127816,4.300121686957358,410175,13.799543194496264,1349008,45.384760567370066,0.3116133357713171,0.09474814085609573,0.0068660345868466555
1909,Chocolate,Yogurt,93744,3.1538352586697327,300873,10.122289168178641,1349008,45.384760567370066,0.3115733216340449,0.06949106306263564,0.006865152922235628
3544,pasta,Bread,1645,0.05534283794708686,5284,0.17776994268231427,1000363,33.65527501353292,0.31131718395155183,0.0016444030816813496,0.009250175011981627
3221,Almondmilk,Seltzer,5147,0.17316084310860552,16549,0.5567590426664685,1498780,50.423549336373775,0.3110157713457006,0.003434126422823896,0.006168065823191561
890,Soup,Yogurt,52656,1.7715091033080888,169350,5.697452648230493,1349008,45.384760567370066,0.31093002657218777,0.03903312656411229,0.006850978669605118
304,Chips,Cheese,209685,7.05444557746803,674627,22.696518380382596,1230203,41.38779651733745,0.3108161991737657,0.17044747899330437,0.007509851340927609
3719,Supplement,Snack,1966,0.0661422610358497,6331,0.21299422920547534,1789851,60.21606920512546,0.310535460432791,0.0010984154546942733,0.0051570197877738415
127,Chicken,Cheese,227875,7.6664128858312575,733845,24.68879326035256,1230203,41.38779651733745,0.3105219767117034,0.18523365655912072,0.007502742422675847
1017,Cucumbers,Cheese,15883,0.5343527629869792,51212,1.7229285209399468,1230203,41.38779651733745,0.3101421541826135,0.01291087731049266,0.007493565260298267
348,Dip,Seltzer,127114,4.276504257024924,410175,13.799543194496264,1498780,50.423549336373775,0.30990187115255685,0.08481164680606894,0.006145974950815383
811,Seasoning,Cheese,87641,2.9485116477329116,283064,9.523139866659086,1230203,41.38779651733745,0.3096154933159992,0.07124108785298036,0.007480840232368991
241,Cheese,Seltzer,380315,12.794961345803246,1230203,41.38779651733745,1498780,50.423549336373775,0.30914816497765,0.2537497164360346,0.006131027447420116
42,Snack,Yogurt,553275,18.613865449954094,1789851,60.21606920512546,1349008,45.384760567370066,0.30911790981483933,0.41013470639165966,0.0068110508009837
5837,Baguettes,Cheese,512,0.01722524804188965,1657,0.05574655469806865,1230203,41.38779651733745,0.30899215449607725,0.0004161914740900485,0.007465779299621319
931,Hummus,Seltzer,66090,2.2234700060322012,214116,7.2035179877680555,1498780,50.423549336373775,0.30866446225410527,0.04409586463657107,0.006121434653380213
640,Chips,Yogurt,207444,6.979051474222181,674627,22.696518380382596,1349008,45.384760567370066,0.30749436355200727,0.15377521853095014,0.006775277862170416
847,Seltzer,Yogurt,460368,15.488189434665342,1498780,50.423549336373775,1349008,45.384760567370066,0.3071618249509601,0.3412640992492261,0.00676795076389139
568,Soup,Cheese,51942,1.7474879566246722,169350,5.697452648230493,1230203,41.38779651733745,0.30671390611160315,0.04222229989684629,0.007410732919379266
2455,Puffs,Chips,9502,0.319676380652413,31021,1.0436414443505055,674627,22.696518380382596,0.30630862963798716,0.014084820204349958,0.013495842159771102
1923,Cookies,Yogurt,72211,2.429399192095495,237014,7.973876834766472,1349008,45.384760567370066,0.3046697663429164,0.05352896350503481,0.006713041173604043
851,Sauce,Seltzer,141475,4.759652278762379,466189,15.684025701954091,1498780,50.423549336373775,0.30347133887757965,0.09439343999786493,0.0060184446131138596
673,Yogurt,Milk,409054,13.761829321342049,1349008,45.384760567370066,1222737,41.136617412101614,0.3032257777566923,0.3345396434392678,0.007371188902553981
813,Rice,Cheese,72831,2.450257890896221,240483,8.09058461886279,1230203,41.38779651733745,0.3028530083207545,0.05920242431533657,0.0073174470207392804
1804,Garlic,Cheese,54351,1.8285340943842665,179597,6.042193110506358,1230203,41.38779651733745,0.3026275494579531,0.04418051329739889,0.007311999548736104
1245,Noodles,Seltzer,35591,1.1973902403494032,117831,3.9641957070779283,1498780,50.423549336373775,0.30205124288175433,0.02374664727311546,0.005990281264549245
1764,Cereal,Cheese,111241,3.742487924663763,368460,12.39612283889582,1230203,41.38779651733745,0.3019079411605059,0.09042491361181854,0.007294612580644054
2974,supplement,Seltzer,13579,0.45683914679847565,44988,1.5135340994307256,1498780,50.423549336373775,0.30183604516760026,0.009060035495536368,0.005986013462758488
97,Wash,Snack,81183,2.7312447495795458,269431,9.064483994481192,1789851,60.21606920512546,0.30131276653391775,0.04535740684559776,0.005003859775494457
4627,sauce,Yogurt,594,0.019983979173598537,1974,0.06641140553650424,1349008,45.384760567370066,0.3009118541033434,0.0004403235562724609,0.006630239982354071
267,Chicken,Seltzer,220718,7.425629486933202,733845,24.68879326035256,1498780,50.423549336373775,0.3007692360103291,0.1472651089552836,0.00596485649996409
1846,Cereal,Cereal,110705,3.72445524311991,368460,12.39612283889582,368460,12.39612283889582,0.3004532378005754,0.3004532378005754,0.024237678321307934
5512,Granola,Seltzer,959,0.03226369701596128,3194,0.10745594188631942,1498780,50.423549336373775,0.30025046963055735,0.000639853747714808,0.005954568323375983
208,Dairy,Cheese,153281,5.156842275603296,510571,17.177172105460237,1230203,41.38779651733745,0.30021485748309246,0.12459813542968111,0.007253704781247094
181,Snack,Cheese,536374,18.045264049258826,1789851,60.21606920512546,1230203,41.38779651733745,0.29967522436225136,0.43600446430385875,0.007240666321453394
3090,Shampoo,Snack,3257,0.10957545482897381,10882,0.3661038070153187,1789851,60.21606920512546,0.2993015989707774,0.0018197045452386818,0.0049704605916937135
294,Lemonade,Cheese,14348,0.482710661923892,47986,1.6143960010510092,1230203,41.38779651733745,0.2990038761305381,0.011663115762195345,0.00722444539914766
4481,Steak,Cheese,1962,0.06600768878552245,6579,0.22133770872576564,1230203,41.38779651733745,0.2982216142270862,0.0015948587346966312,0.007205544612701486
785,Turkey,Bread,89984,3.027337343362106,302853,10.188902432090636,1000363,33.65527501353292,0.29712104552373597,0.08995134766079912,0.008828364807723674
736,body_care,Snack,4689,0.15775232044613394,15783,0.5309884567287976,1789851,60.21606920512546,0.29709180764113285,0.002619771142961062,0.004933762890252642
1751,Juice,Yogurt,27798,0.9352098536493134,93746,3.1539025447948967,1349008,45.384760567370066,0.2965246517184733,0.020606252891013248,0.006533573120393708
5333,sauce,Bread,585,0.019681191610362195,1974,0.06641140553650424,1000363,33.65527501353292,0.2963525835866261,0.0005847877220568932,0.008805531479610895
3960,Gum,Yogurt,4886,0.16438000377475162,16498,0.5550432464747959,1349008,45.384760567370066,0.2961571099527215,0.0036219207002478855,0.006525474768410419
804,Potatoes,Cheese,16356,0.550265931588178,55252,1.8588464937704823,1230203,41.38779651733745,0.2960254832404257,0.013295366699642255,0.007152482329336377
1594,Beans,Yogurt,95660,3.218295366576492,323784,10.893085374990621,1349008,45.384760567370066,0.2954438761643565,0.07091136598152124,0.006509759497922075
631,Flatbread,Yogurt,52246,1.7577154476495442,176857,5.950011119032183,1349008,45.384760567370066,0.2954138088964531,0.038729199530321536,0.006509097000918068
1131,Dairy,Yogurt,150607,5.06688072625952,510571,17.177172105460237,1349008,45.384760567370066,0.2949775839207475,0.1116427775076204,0.006499485294912523
634,Flatbread,Bread,52127,1.7537119232023082,176857,5.950011119032183,1000363,33.65527501353292,0.29474094890222047,0.05210808476523022,0.008757644939276351
3366,Almondmilk,Yogurt,4868,0.16377442864827893,16549,0.5567590426664685,1349008,45.384760567370066,0.2941567466312163,0.0036085775621790234,0.006481399107406638
911,Rice,Yogurt,70708,2.378833669035026,240483,8.09058461886279,1349008,45.384760567370066,0.29402494147195435,0.05241481147628479,0.006478494935221652
5446,Cleanser,Seltzer,691,0.023247356244034664,2356,0.07926305544275784,1498780,50.423549336373775,0.2932937181663837,0.00046104164720639447,0.005816602004944779
506,Broth,Cheese,7277,0.244820566407873,24900,0.8377122582872114,1230203,41.38779651733745,0.2922489959839358,0.005915283900299381,0.007061235933677019
1582,Flatbread,Seltzer,51642,1.7373950378501275,176857,5.950011119032183,1498780,50.423549336373775,0.2919986203542975,0.03445602423304287,0.005790917620780416
4659,Green,Seltzer,1457,0.049017942181705514,4992,0.16794616840842408,1498780,50.423549336373775,0.2918669871794872,0.0009721239941819347,0.00578830707121493
556,Dessert,Cheese,25570,0.8602531102170281,87633,2.9482425032322572,1230203,41.38779651733745,0.29178505814019834,0.020785187485317463,0.007050026401332308
242,Oats,Milk,72854,2.4510316813356026,249948,8.409016206199677,1222737,41.136617412101614,0.29147662713844474,0.05958272302220346,0.007085575953376708
246,Milk,Seltzer,355872,11.972623967115926,1222737,41.136617412101614,1498780,50.423549336373775,0.2910454169621104,0.23744111877660495,0.0057720136879011895
4115,Gum,Snack,4798,0.16141941426755183,16498,0.5550432464747959,1789851,60.21606920512546,0.29082313007637284,0.0026806700669497066,0.004829659821960259
592,Chicken,Chicken,213283,7.175493316637403,733845,24.68879326035256,733845,24.68879326035256,0.29063766871750846,0.29063766871750846,0.01177204838051927
248,Bread,Bread,290375,9.76910429719474,1000363,33.65527501353292,1000363,33.65527501353292,0.2902696321235392,0.2902696321235392,0.008624788595749718
68,Pretzels,Bread,10298,0.3464562584675383,35565,1.1965155207222762,1000363,33.65527501353292,0.28955433712920003,0.010294263182464765,0.008603535018292648
5727,Essential Oil,Seltzer,490,0.016485100665089705,1693,0.056957704951014015,1498780,50.423549336373775,0.28942705256940343,0.0003269325718250844,0.005739918279822896
4628,sauce,Chicken,570,0.019176545671634963,1974,0.06641140553650424,733845,24.68879326035256,0.2887537993920973,0.0007767307810232405,0.011695743746852283
314,Chicken,Yogurt,211880,7.128292099835115,733845,24.68879326035256,1349008,45.384760567370066,0.2887258208477267,0.15706356077947647,0.006361735023789233
863,Butter,Seltzer,76308,2.567234819493194,264377,8.894451956192695,1498780,50.423549336373775,0.28863327747875195,0.05091340957311947,0.005724176129555839
937,Strawberries,Cheese,119671,4.026098942228469,414686,13.951307049802836,1230203,41.38779651733745,0.28858220436667736,0.09727744120279334,0.00697263997240804
2201,Paste,Tomato,13860,0.466292847383966,48045,1.6163809417433364,488783,16.444157057927637,0.28847955042147994,0.028356141682505324,0.017542981948254106
183,Pasta,Pasta,150135,5.051001200720904,521068,17.530323333381556,521068,17.530323333381556,0.2881293804263551,0.2881293804263551,0.016436056252179556
2611,Ham,Milk,19305,0.6494793231419526,67034,2.2552290571094353,1222737,41.136617412101614,0.28798818510009844,0.015788350233942375,0.007000774570623246
2524,Spread,Milk,16097,0.5415523783794878,55994,1.8838096462061895,1222737,41.136617412101614,0.2874772297031825,0.013164727983204894,0.006988353632076034
1765,Cereal,Bread,105872,3.561858321661994,368460,12.39612283889582,1000363,33.65527501353292,0.2873364815719481,0.1058335824095853,0.008537635822509515
312,Produce,Yogurt,1509322,50.778214502111275,5255661,176.81653193180819,1349008,45.384760567370066,0.28718024240909,1.1188384353539786,0.006327680014589782
1625,Lemonade,Yogurt,13780,0.46360140237742065,47986,1.6143960010510092,1349008,45.384760567370066,0.28716709040136706,0.010214913477162477,0.006327390225516125
2535,Soup,Chicken,48601,1.635086484538826,169350,5.697452648230493,733845,24.68879326035256,0.2869855329199882,0.06622788190966757,0.011624121515118959
2335,Olives,Seltzer,12088,0.40667734048898846,42122,1.4171130820712419,1498780,50.423549336373775,0.28697592706899006,0.008065226384125756,0.005691307550656212
220,Snack,Seltzer,512481,17.2414303549915,1789851,60.21606920512546,1498780,50.423549336373775,0.2863260684827954,0.3419321047785531,0.005678419552989498
3373,Honey,Milk,407,0.013692726470799,1427,0.04800865030425104,1222737,41.136617412101614,0.28521373510861947,0.00033285980550191904,0.006933329793536086
777,Dessert,Yogurt,24984,0.840538275544084,87633,2.9482425032322572,1349008,45.384760567370066,0.28509807949060284,0.018520275639581085,0.006281801995350343
520,Tomato,Yogurt,139135,4.680927512320931,488783,16.444157057927637,1349008,45.384760567370066,0.28465597207758864,0.10313875084506542,0.006272060676733977
1389,Noodles,Cheese,33531,1.128085531430863,117831,3.9641957070779283,1230203,41.38779651733745,0.2845685770298139,0.02725647718303402,0.006875663866536298
77,Cookies,Cheese,67442,2.2689554266428162,237014,7.973876834766472,1230203,41.38779651733745,0.28454859206629146,0.05482184647574425,0.006875180995612882
5561,Artichoke,Seltzer,797,0.026813520877707133,2804,0.0943351474794113,1498780,50.423549336373775,0.28423680456490724,0.0005317658362134536,0.005636985263944298
1635,Ribs,Seltzer,520,0.017494392542544177,1833,0.06166773371246822,1498780,50.423549336373775,0.28368794326241137,0.00034694885173274263,0.0056261002447475245
2424,Puffs,Milk,8798,0.29599166459481474,31021,1.0436414443505055,1222737,41.136617412101614,0.2836143257793108,0.0071953330928891494,0.0068944493646158865
694,Potatoes,Seltzer,15665,0.5270185753441433,55252,1.8588464937704823,1498780,50.423549336373775,0.28351914862810396,0.01045183415844887,0.005622752708992329
1001,Seasoning,Seasoning,80164,2.6969624688086755,283064,9.523139866659086,283064,9.523139866659086,0.2832009722182969,0.2832009722182969,0.029738193094254073
499,Flour,Cheese,14533,0.4889346285015279,51414,1.7297244195814736,1230203,41.38779651733745,0.28266619986774033,0.011813497447169289,0.0068296991783394585
239,Cheese,Bread,347011,11.674512789578456,1230203,41.38779651733745,1000363,33.65527501353292,0.2820762101864489,0.3468850807157002,0.008381337251679711
1920,Bag,Yogurt,118109,3.9735484784756734,418990,14.09610679115497,1349008,45.384760567370066,0.28188978257237646,0.08755248300973753,0.006211110933458236
1320,Meat,Bread,26017,0.8752915591910996,92436,3.109830132812718,1000363,33.65527501353292,0.2814596044831018,0.026007559255990072,0.008363016031511428
983,Rice,Seltzer,67608,2.2745401750313974,240483,8.09058461886279,1498780,50.423549336373775,0.28113421738750766,0.04510868839989858,0.005575454744608931
516,Butter,Milk,73969,2.4885436961143275,264377,8.894451956192695,1222737,41.136617412101614,0.2797860630841564,0.06049461167855393,0.0068013871991781365
5323,pasta,Snack,1477,0.049690803433341826,5284,0.17776994268231427,1789851,60.21606920512546,0.2795230885692657,0.0008252083553323713,0.004642001582950774
1504,Oats,Cheese,69808,2.3485549127113923,249948,8.409016206199677,1230203,41.38779651733745,0.27929009233920654,0.056745106295465066,0.0067481266421664
5755,Honey,Cheese,398,0.013389938907562658,1427,0.04800865030425104,1230203,41.38779651733745,0.2789067974772249,0.0003235238411871862,0.0067388655822831775
518,Butter,Yogurt,73732,2.480570290282437,264377,8.894451956192695,1349008,45.384760567370066,0.27888961596508016,0.05465645867185369,0.006145005779001318
167,Produce,Cheese,1465221,49.29452179919062,5255661,176.81653193180819,1230203,41.38779651733745,0.27878909998190526,1.1910400153470606,0.006736021809354354
679,Beef,Yogurt,57133,1.9221290944868776,205386,6.909814051428804,1349008,45.384760567370066,0.27817378010185695,0.04235186151601769,0.0061292331748435715
1028,Seafood,Cheese,32366,1.0888913635230477,116399,3.916018841460768,1230203,41.38779651733745,0.2780608080825437,0.026309479004684593,0.0067184250305778745
392,Cookies,Chips,65782,2.2131079427570017,237014,7.973876834766472,674627,22.696518380382596,0.27754478638392666,0.09750869739871068,0.012228518124780692
212,Dairy,Seltzer,141473,4.759584992637215,510571,17.177172105460237,1498780,50.423549336373775,0.27708780953089773,0.0943921055792044,0.005495206370389644
324,Sauce,Yogurt,129169,4.3456407506305545,466189,15.684025701954091,1349008,45.384760567370066,0.27707431964289153,0.09575110006760522,0.006105007852395669
5628,Supplement,Yogurt,1752,0.058942645643341146,6331,0.21299422920547534,1349008,45.384760567370066,0.2767335334070447,0.0012987321053692788,0.006097499027151543
2906,Sausage,Bread,13494,0.4539794864790214,48792,1.6415123094919528,1000363,33.65527501353292,0.27656173143138224,0.013489103455445675,0.008217485411133192
1022,Cucumbers,Seltzer,14149,0.4760156924701106,51212,1.7229285209399468,1498780,50.423549336373775,0.27628290244473946,0.009440344813781873,0.005479243450350266
654,Bars,Cheese,150012,5.04686310402334,543130,18.272556580061575,1230203,41.38779651733745,0.276199068363007,0.12194085041249289,0.006673442212544621
608,Pasta,Bread,143915,4.84174135146201,521068,17.530323333381556,1000363,33.65527501353292,0.2761923587708322,0.14386277781165435,0.00820651023234171
3042,Artichokes,Seltzer,1879,0.06321531459123175,6806,0.22897468393183784,1498780,50.423549336373775,0.2760799294739935,0.0012536863315496605,0.005475218089711888
403,Bread,Milk,275705,9.275560569119504,1000363,33.65527501353292,1222737,41.136617412101614,0.2756049554011894,0.22548184932655183,0.006699747639437937
2809,Lemonade,Bread,13223,0.44486221651934926,47986,1.6143960010510092,1000363,33.65527501353292,0.27555953819864126,0.013218201792749231,0.008187707219383519
938,Strawberries,Milk,114051,3.837024930518665,414686,13.951307049802836,1222737,41.136617412101614,0.27502978156966956,0.09327516874029328,0.006685765599403926
1007,Strawberries,Seltzer,113932,3.833021406071429,414686,13.951307049802836,1498780,50.423549336373775,0.27474281745706386,0.07601649341464391,0.005448700479695785
1246,Noodles,Yogurt,32363,1.088790434335302,117831,3.9641957070779283,1349008,45.384760567370066,0.2746560752263835,0.023990220962366415,0.0060517246712953
5712,Baguettes,Seltzer,455,0.015307593474726156,1657,0.05574655469806865,1498780,50.423549336373775,0.2745926372963187,0.0003035802452661498,0.005445722106242871
616,Ice cream,Yogurt,137025,4.6099406502733,499398,16.80127816723361,1349008,45.384760567370066,0.2743803539461512,0.10157463854921543,0.006045649476080311
322,Milk,Cheese,334882,11.266456083523613,1222737,41.136617412101614,1230203,41.38779651733745,0.2738790107766429,0.272216861769968,0.006617385650427519
210,Dairy,Milk,139779,4.70259364462362,510571,17.177172105460237,1222737,41.136617412101614,0.2737699555987316,0.11431648833723031,0.0066551401846228035
1609,Dip,Bread,112292,3.7778467834372513,410175,13.799543194496264,1000363,33.65527501353292,0.2737660754555982,0.11225125279523533,0.008134418017547496
1822,Pantry,Yogurt,43714,1.4706728377014926,159686,5.372326091439826,1349008,45.384760567370066,0.2737497338526859,0.032404552085680736,0.006031754501520972
2574,Salami,Milk,16431,0.5527891612818142,60282,2.028071098557015,1222737,41.136617412101614,0.27256892604757643,0.013437885661430055,0.00662594406625645
693,Pantry,Bread,43501,1.4635068653715657,159686,5.372326091439826,1000363,33.65527501353292,0.2724158661372944,0.043485214867003276,0.00809429921543517
215,Cookies,Bread,64417,2.1671851623328235,237014,7.973876834766472,1000363,33.65527501353292,0.27178563291619906,0.06439362511408359,0.008075573080502624
5800,Ribs,Cheese,498,0.016754245165744232,1833,0.06166773371246822,1230203,41.38779651733745,0.2716857610474632,0.0004048112384703988,0.006564392983174482
115,Cheese,Milk,333864,11.232207445815325,1230203,41.38779651733745,1222737,41.136617412101614,0.2713893560656249,0.2730464523442081,0.0065972696137574826
2276,Sweetener,Yogurt,17275,0.5811839061008666,63688,2.1426593697106795,1349008,45.384760567370066,0.27124419042833814,0.012805706118866602,0.005976547789112994
2386,Meat,Yogurt,25071,0.8434652219887019,92436,3.109830132812718,1349008,45.384760567370066,0.2712254965597819,0.018584767473580583,0.005976135891631933
189,Pasta,Milk,141127,4.747944492983907,521068,17.530323333381556,1222737,41.136617412101614,0.2708418095143052,0.11541893309845043,0.006583959171971895
770,Beverage,Snack,51721,1.740052839794091,191300,6.4359178719013475,1789851,60.21606920512546,0.27036591740721383,0.028896818785474322,0.0044899296977724485
81,Cookies,Cookies,63947,2.15137292291937,237014,7.973876834766472,237014,7.973876834766472,0.26980262769287894,0.26980262769287894,0.033835815787438175
1682,Sweetener,Cheese,17163,0.5774158830917033,63688,2.1426593697106795,1230203,41.38779651733745,0.26948561738475074,0.013951355995717781,0.00651123374668817
60,Crackers,Bread,119748,4.028689458047269,444416,14.951515300360215,1000363,33.65527501353292,0.26945024481566826,0.1197045472493485,0.008006181637420024
1631,Cucumbers,Milk,13762,0.46299582725094796,51212,1.7229285209399468,1222737,41.136617412101614,0.268726079825041,0.011255077747708623,0.006532527386318032
3906,Broth,Milk,6690,0.22507208867234718,24900,0.8377122582872114,1222737,41.136617412101614,0.26867469879518074,0.005471331938102797,0.006531278352413627
195,Bag,Milk,112547,3.7864257643956143,418990,14.09610679115497,1222737,41.136617412101614,0.2686150027446956,0.09204514135092011,0.006529827186658135
858,Seafood,Seltzer,31207,1.0498990539907234,116399,3.916018841460768,1498780,50.423549336373775,0.2681036778666484,0.020821601569276343,0.005317033041012998
3081,Roll,Cheese,3931,0.1322508790091176,14687,0.4941156601391275,1230203,41.38779651733745,0.267651664737523,0.0031954075872030877,0.006466922311880099
566,Oil,Cheese,66254,2.228987468295619,248256,8.352092144311245,1230203,41.38779651733745,0.2668777391080175,0.05385615219601968,0.00644822294408019
2429,Puffs,Bread,8266,0.27809355530128876,31021,1.0436414443505055,1000363,33.65527501353292,0.26646465297701555,0.008263000530807318,0.00791747067494974
1074,Beef,Bread,54664,1.8390643729723748,205386,6.909814051428804,1000363,33.65527501353292,0.26615251282950153,0.054644164168406874,0.007908196047201532
3689,Pork,Seltzer,1051,0.03535885877348832,3960,0.13322652782399028,1498780,50.423549336373775,0.26540404040404036,0.0007012370060982932,0.00526349382177639
564,Ice cream,Cheese,132524,4.458513225592546,499398,16.80127816723361,1230203,41.38779651733745,0.2653675024729774,0.10772531037560466,0.00641173304217378
5085,pasta,Pasta,1401,0.04713393067712383,5284,0.17776994268231427,521068,17.530323333381556,0.26514004542013625,0.0026887085754642385,0.01512465231689434
2748,Flour,Milk,13597,0.4574447219249484,51414,1.7297244195814736,1222737,41.136617412101614,0.264461041739604,0.011120134583315953,0.006428847542088003
5839,Baguettes,Bread,438,0.014735661410835287,1657,0.05574655469806865,1000363,33.65527501353292,0.2643331321665661,0.0004378410636938791,0.007854136745585253
904,Frozen,Bread,73244,2.4641524757425106,277157,9.3244102959883,1000363,33.65527501353292,0.2642689883351313,0.07321742207578648,0.00785223083837133
713,Butter,Bread,69802,2.348353054335901,264377,8.894451956192695,1000363,33.65527501353292,0.26402448019305763,0.06977667106840217,0.00784496576203559
2269,Bacon,Bread,13035,0.43853732075396795,49456,1.6638513030462783,1000363,33.65527501353292,0.263567615658363,0.013030270011985649,0.007831390935072775
1816,Paste,Milk,12648,0.42551745553480524,48045,1.6163809417433364,1222737,41.136617412101614,0.2632532001248829,0.010344006928718112,0.0063994858276178734
229,Beans,Seltzer,85201,2.8664225750332815,323784,10.893085374990621,1498780,50.423549336373775,0.26314147703407215,0.05684690214707962,0.00521862265741478
2654,Sweetener,Milk,16752,0.5635885843705769,63688,2.1426593697106795,1222737,41.136617412101614,0.2630322823765858,0.01370041145397579,0.006394115484546542
2601,Frozen,Chicken,72891,2.45227647465113,277157,9.3244102959883,733845,24.68879326035256,0.26299534199027985,0.09932751466590356,0.01065241784873386
1064,Rice,Milk,63239,2.1275536346114445,240483,8.09058461886279,1222737,41.136617412101614,0.2629666130246213,0.05171921680623061,0.006392519112358069
3239,Roll,Yogurt,3857,0.12976129237806325,14687,0.4941156601391275,1349008,45.384760567370066,0.2626131953428202,0.0028591379739779156,0.005786373929482161
940,Hummus,Milk,56127,1.888284173529571,214116,7.2035179877680555,1222737,41.136617412101614,0.2621336098189766,0.045902757502226554,0.006372269435596858
782,Dessert,Bread,22955,0.7722765015655799,87633,2.9482425032322572,1000363,33.65527501353292,0.26194470119703767,0.022946670358659806,0.007783169238453961
3479,Lotion,Wash,5488,0.1846331274490047,20963,0.705259520902603,269431,9.064483994481192,0.26179459046892145,0.02036885139423452,0.02888135613988751
642,Chips,Bread,176077,5.923769530218367,674627,22.696518380382596,1000363,33.65527501353292,0.2609990409515184,0.17601310724207112,0.0077550708127201344
1113,Bag,Seltzer,109259,3.675807374626604,418990,14.09610679115497,1498780,50.423549336373775,0.2607675600849662,0.072898624214361,0.005171543128497257
1602,Kale,Yogurt,41495,1.3960188818324435,159607,5.369668289495863,1349008,45.384760567370066,0.2599823316019974,0.030759639675969307,0.0057284059307986055
2839,Olives,Yogurt,10947,0.3682906060831367,42122,1.4171130820712419,1349008,45.384760567370066,0.2598879445420445,0.00811485180221318,0.0057263262225711545
5167,Artichoke,Cheese,728,0.024492149559561846,2804,0.0943351474794113,1230203,41.38779651733745,0.2596291012838801,0.0005917722522217878,0.006273083448042973
139,Dip,Milk,106415,3.58012650464392,410175,13.799543194496264,1222737,41.136617412101614,0.2594380447370025,0.0870301626596725,0.006306742290888524
3636,Sandwich,Chicken,2925,0.09840595805181099,11282,0.379561032048045,733845,24.68879326035256,0.2592625421024641,0.003985855323671892,0.010501223748299222
945,Bars,Milk,140513,4.7272876525586724,543130,18.272556580061575,1222737,41.136617412101614,0.2587097011765139,0.1149167809594377,0.006289036810800257
1094,Turkey,Milk,78254,2.6327042192774077,302853,10.188902432090636,1222737,41.136617412101614,0.258389383628361,0.06399904476596358,0.006281250133909837
226,Beans,Milk,83629,2.813535680654667,323784,10.893085374990621,1222737,41.136617412101614,0.2582863884565019,0.06839492057572479,0.006278746399321567
2686,Sprouts,Cheese,12589,0.4235325148424781,48842,1.6431944626210435,1230203,41.38779651733745,0.25774947790835756,0.010233270443983634,0.006227668530272822
182,Snack,Milk,460676,15.498551497940541,1789851,60.21606920512546,1222737,41.136617412101614,0.2573823184164492,0.3767580436348945,0.006256769141663363
1564,Tea,Milk,62436,2.1005382553582463,242783,8.167963662800966,1222737,41.136617412101614,0.2571679236190343,0.05106249340618628,0.006251557366585525
250,Oil,Seltzer,63750,2.1447452395907525,248256,8.352092144311245,1498780,50.423549336373775,0.2567913766434648,0.04253459480377374,0.0050926874451145505
3665,Conditioner,Cheese,2638,0.08875039909082988,10280,0.3458506833410656,1230203,41.38779651733745,0.25661478599221793,0.0021443615403311488,0.00620025243152825
237,Produce,Seltzer,1347931,45.348526988969454,5255661,176.81653193180819,1498780,50.423549336373775,0.25647221158290084,0.8993521397403221,0.005086357762560178
2854,Pork,Cheese,1013,0.034080422395379326,3960,0.13322652782399028,1230203,41.38779651733745,0.25580808080808076,0.0008234413344789436,0.006180761053585497
1030,Seafood,Yogurt,29769,1.0015203299980724,116399,3.916018841460768,1349008,45.384760567370066,0.25574961984209493,0.02206732650955369,0.005635143088668606
4848,Granola,Cheese,816,0.02745273906676163,3194,0.10745594188631942,1230203,41.38779651733745,0.25547902316844084,0.0006633051618310149,0.006172810457822272
2295,Flatbread,Milk,45157,1.5192197770070526,176857,5.950011119032183,1222737,41.136617412101614,0.2553305778114522,0.0369310816635139,0.006206892882163393
790,Crackers,Milk,113385,3.8146186508391757,444416,14.951515300360215,1222737,41.136617412101614,0.2551325784850231,0.09273048905856288,0.006202079668562342
5387,Cleanser,Snack,601,0.02021948061167125,2356,0.07926305544275784,1789851,60.21606920512546,0.25509337860780984,0.00033578214052454644,0.0042363007412329875
289,Tomato,Seltzer,124403,4.185297914365621,488783,16.444157057927637,1498780,50.423549336373775,0.254515807628334,0.08300284231174687,0.005047558352754339
3422,Broth,Yogurt,6335,0.2131288014558026,24900,0.8377122582872114,1349008,45.384760567370066,0.25441767068273097,0.004696043314791313,0.005605795150225992
692,Pantry,Milk,40609,1.3662111283849547,159686,5.372326091439826,1222737,41.136617412101614,0.25430532419874,0.03321155735043595,0.006181969743674846
476,Kale,Cheese,40571,1.3649326920068456,159607,5.369668289495863,1230203,41.38779651733745,0.2541931118309347,0.03297910995177218,0.006141740639042056
299,Seltzer,Cheese,380963,12.816762050356264,1498780,50.423549336373775,1230203,41.38779651733745,0.25418206808204,0.3096749073120453,0.0061414738031671376
4771,Shampoo,Cheese,2766,0.09305671110130229,10882,0.3661038070153187,1230203,41.38779651733745,0.2541812166881088,0.0022484094088536604,0.00614145323203258
676,Beef,Chicken,52144,1.754283855266199,205386,6.909814051428804,733845,24.68879326035256,0.25388293262442424,0.07105587692223835,0.010283326930852137
70,Pretzels,Bars,9017,0.3033594953002324,35565,1.1965155207222762,543130,18.272556580061575,0.2535357795585548,0.01660191850938081,0.013875222027507898
1598,Garlic,Yogurt,45501,1.5307929905351971,179597,6.042193110506358,1349008,45.384760567370066,0.25335055708057486,0.03372922918173947,0.0055822825528515484
168,Produce,Milk,1330949,44.777200500205055,5255661,176.81653193180819,1222737,41.136617412101614,0.2532410290541951,1.0884998163955126,0.006156097535129284
