,company,product,regular,sale,prime,sale_discount,prime_discount,prime_sale_difference,discount_bins
691,Dr. Bronner's,"Peppermint Soap, 16 fl oz",13.49,9.99,8.99,0.2594514455151964,0.33358042994810966,0.07412898443291327,25% to 50%
864,Dr. Bronner's,"Lavender Soap, 16 fl oz",13.49,9.99,8.99,0.2594514455151964,0.33358042994810966,0.07412898443291327,25% to 50%
1585,Dr. Bronner's,"Organic Eucalyptus Soap, 16 fl oz",13.49,9.99,8.99,0.2594514455151964,0.33358042994810966,0.07412898443291327,25% to 50%
1540,Dr. Bronner's,"Organic Almond Soap, 16 fl oz",13.49,9.99,8.99,0.2594514455151964,0.33358042994810966,0.07412898443291327,25% to 50%
1501,Dr. Bronner's,"Organic Rose Liquid Castile Soap, 16 fl oz",13.49,9.99,8.99,0.2594514455151964,0.33358042994810966,0.07412898443291327,25% to 50%
1775,ANDALOU NATURALS,Get Started Cannacell Kit,17.49,12.99,11.69,0.2572898799313893,0.3316180674671241,0.07432818753573478,25% to 50%
833,Sunfood Superfoods,"Sunfood Raw Organic Maca Powder, 8 oz",14.79,10.99,9.89,0.2569303583502366,0.3313049357674104,0.07437457741717379,25% to 50%
1446,TRILOGY,"Ultra Hydrating Face Cream, 2.5 fl oz",36.99,27.49,24.74,0.2568261692349284,0.3311705866450393,0.07434441741011089,25% to 50%
1414,GoMacro,"12ct Oatmeal Chocolate Chip MacroBar, 27.5 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
1712,GoMacro,"12ct Banana + Almond Butter MacroBar, 27.5 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
1652,GoMacro,"12ct Sunflower Butter + Chocolate Macrobar, 2.3 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
1563,GoMacro,"12ct Peanut Butter MacroBar, 27.5 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
1766,GoMacro,"12ct Blueberry + Cashew Butter MacroBar, 27.5 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
997,GoMacro,"12ct Peanut Butter Chocolate Chip MacroBar, 29.2 oz",32.29,24.0,21.6,0.25673583152678847,0.3310622483741096,0.07432641684732111,25% to 50%
655,Bob's Red Mill,"Organic Polenta Corn Grits, 24 oz",4.29,3.19,2.87,0.2564102564102564,0.331002331002331,0.07459207459207462,25% to 50%
673,Ultima Replenisher,"Wild Raspberry Electrolyte Powder, 3.2 oz",19.49,14.49,13.04,0.25654181631605943,0.33093894304771676,0.07439712673165733,25% to 50%
477,Ultima Replenisher,"Lemonade Electrolyte Powder, 3.7 oz",19.49,14.49,13.04,0.25654181631605943,0.33093894304771676,0.07439712673165733,25% to 50%
502,Ultima Replenisher,"Pink Lemonade Electrolytes Tub, 30 servings",19.49,14.49,13.04,0.25654181631605943,0.33093894304771676,0.07439712673165733,25% to 50%
1343,Bulletproof,"Chocolate Collagen Protein Bar, 1 each",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1531,Munk Pack,"Snickerdoodle Protein Cookie, 2.96 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1518,Love Good Fats,"Dark Chocolatey Sea Salt And Almond Bar, 1.41 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1407,Munk Pack,"Double Dark Chocolate Protein Cookie, 2.96 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1042,Bulletproof,"Choc Chip Cookie Dough Collagen Prtn Bar, 1.4 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1656,Love Good Fats,"Salted Caramel Flavor Nut Bar, 1.59 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1055,Bulletproof,"Vanilla Shortbread Collagen Protein Bar, 1 each",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1383,Love Good Fats,"Lemon Mousse Snack Bar, 1.38 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
0,PRODUCE,Organic Bunched Celery,2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1143,Bulletproof,"Coconut Cream Chocolate Fudge Collagen Protein Bar, 1.23 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
27,Essentia,"1.5L Single, 50.7 fl oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1339,Munk Pack,"Peanut Butter Chocolate Chip Protein Cookie, 2.96 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1260,Bulletproof,"Vanilla Cookie Chocolate Fudge Collagen Protein Bar, 1.23 oz",2.69,2.0,1.8,0.2565055762081784,0.33085501858736055,0.07434944237918217,25% to 50%
1556,Giovanni Cosmetics,"50/50 Balanced Hydrating Calming Conditioner, 8.5 fl oz",9.79,7.29,6.56,0.2553626149131767,0.32992849846782424,0.07456588355464755,25% to 50%
1241,Giovanni Cosmetics,"Smooth Silk Travel Conditioner, 8.5 fl oz",9.79,7.29,6.56,0.2553626149131767,0.32992849846782424,0.07456588355464755,25% to 50%
1398,Giovanni Cosmetics,"Tea Tree Triple Treat Conditioner, 8.5 fl oz",9.79,7.29,6.56,0.2553626149131767,0.32992849846782424,0.07456588355464755,25% to 50%
1128,Sunfood™,"Organic Acai Powder Raw, 4 oz",23.49,17.49,15.74,0.2554278416347382,0.3299276287782035,0.07449978714346528,25% to 50%
1590,RADIUS,"Soft Tour Travel Toothbrush, 1 each",6.29,4.69,4.22,0.2543720190779014,0.329093799682035,0.07472178060413359,25% to 50%
1116,Dr. Bronner's,"Organic Castile Baby Liquid Soap, 16 fl oz",11.79,8.79,7.91,0.25445292620865145,0.32909245122985575,0.0746395250212043,25% to 50%
75,Bob's Red Mill,"Organic Old Fashioned Rolled Oats, 32 oz",6.69,4.99,4.49,0.25411061285500747,0.32884902840059793,0.07473841554559046,25% to 50%
292,Outer Aisle Gourmet,"Italian Cauliflower Pizza Crust, 5 oz",6.69,4.99,4.49,0.25411061285500747,0.32884902840059793,0.07473841554559046,25% to 50%
360,Bob's Red Mill,"Organic Thick Rolled Oats, 32 oz",6.69,4.99,4.49,0.25411061285500747,0.32884902840059793,0.07473841554559046,25% to 50%
1699,Bob's Red Mill,"Teff Flour, 20 oz",6.69,4.99,4.49,0.25411061285500747,0.32884902840059793,0.07473841554559046,25% to 50%
1179,inner-ēco,"Fresh Coconut Water Probiotic, 15 fl oz",20.49,15.29,13.76,0.2537823328452904,0.32845290385553927,0.07467057101024888,25% to 50%
63,Bragg Live Food Products,"Organic Extra Virgin Olive Oil, 32 fl oz",20.49,15.29,13.76,0.2537823328452904,0.32845290385553927,0.07467057101024888,25% to 50%
482,Bragg Live Food Products,"All Purpose Seasoning Liquid Aminos, 32 fl oz",8.69,6.49,5.84,0.2531645569620252,0.3279631760644419,0.0747986191024167,25% to 50%
240,Bob's Red Mill,"Old Country Style Muesli, 40 oz",8.69,6.49,5.84,0.2531645569620252,0.3279631760644419,0.0747986191024167,25% to 50%
1856,AURA CACIA,"Rose Otto In Jojoba Oil, 0.5 fl oz",17.79,13.29,11.96,0.25295109612141653,0.32771219786396844,0.0747611017425519,25% to 50%
1852,Bob's Red Mill,"Wheat Bran, 8 oz",1.99,1.49,1.34,0.25125628140703515,0.3266331658291457,0.07537688442211055,25% to 50%
169,SEAFOOD,Atlantic Blue Point Oysters,1.99,1.49,1.34,0.25125628140703515,0.3266331658291457,0.07537688442211055,25% to 50%
1723,Om Mushroom Superfood,"Mushroom Coffee Blend Drink Mix, 0.21 oz",1.99,1.49,1.34,0.25125628140703515,0.3266331658291457,0.07537688442211055,25% to 50%
1823,PRODUCE,Roma Plum Tomato,1.99,1.49,1.34,0.25125628140703515,0.3266331658291457,0.07537688442211055,25% to 50%
965,Bob's Red Mill,"Classic Gluten Free Oatmeal Cup, 1 each",2.39,1.79,1.61,0.2510460251046025,0.3263598326359832,0.07531380753138073,25% to 50%
914,Bob's Red Mill,"Apple Pieces And Cinnamon Gluten Free Oatmeal Cup, 2.36 oz",2.39,1.79,1.61,0.2510460251046025,0.3263598326359832,0.07531380753138073,25% to 50%
1317,Bob's Red Mill,"Blueberry Hazelnut Gluten Free Oatmeal Cup, 2.5 oz",2.39,1.79,1.61,0.2510460251046025,0.3263598326359832,0.07531380753138073,25% to 50%
702,Bob's Red Mill,"Brown Sugar And Maple Gluten Free Oatmeal Cup, 2.15 oz",2.39,1.79,1.61,0.2510460251046025,0.3263598326359832,0.07531380753138073,25% to 50%
1300,Near East,"Rosemary And Olive Oil Quinoa Blend, 4.9 oz",3.19,2.39,2.15,0.2507836990595611,0.3260188087774295,0.0752351097178684,25% to 50%
1831,Culina,"Coconut Yogurt Strawberry Rose, 5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
630,Nature's Path Organic,"Flax Plus Red Berry Crunch Cereal, 10.6 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1296,Pomi,"Finely Chopped Tomatoes, 26.46 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
694,Pomi,"Italian Chopped Tomatoes, 26.46 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
645,Nature's Path Organic,"Flax Plus Maple Pecan Crunch Cereal, 11.5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1953,La Famiglia Del Grosso,"Organic Marinara, 24 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
840,Nature's Path Organic,"Flax Plus Pumpkin Raisin Crunch Cereal, 12.3 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
470,Nature's Path Organic,"Flax Plus Raisin Bran Cereal, 14 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
8,PRODUCE,Organic Ginger Root,3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
217,PRODUCE,Organic Yellow Bell Pepper,3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1201,Cabot Creamery,"Cooperative Sharp Light Natural Vermont Cheddar Cheese, 8 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
665,Nature's Path Organic,"Flax Plus Multibran Flakes Cereal, 13.25 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1023,Nature's Path Organic,"Honey'd Corn Flakes Cereal, 10.6 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
941,Bob's Red Mill,"Organic Coconut Flour, 16 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
257,Nature's Path Organic,"Organic Heritage Flakes, 13.25 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
350,Culina,"Coconut Yogurt Plain and Simple, 5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1411,Snacklins,"Bbq Veggie Crisps, 3 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
125,Cabot Creamery,"Seriously Sharp Cheddar Cheese, 8 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
366,Culina,"Coconut Yogurt Blueberry Lavender, 5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
861,Bob's Red Mill,"Semolina Pasta Flour, 24 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
714,Cabot Creamery,"Sharp Cheddar Bar, 8 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
243,Culina,"Coconut Yogurt Bourbon Vanilla, 5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1826,Cabot Creamery,"Habanero Cheddar Cheese, 8 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
684,PRODUCE,Organic Orange Bell Pepper,3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
626,Follow Your Heart,Dairy-Free Feta Crumbles 6 oz,3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1412,Snacklins,"Chesapeake Bay Veggie Crisps, 3 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
22,PRODUCE,Organic Red Bell Pepper,3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
719,Pomi,"Italian Strained Tomatoes, 26.46 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
603,Culina,"Sour Cherry Almond Coconut Yogurt, 5 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1943,La Famiglia Del Grosso,"Organic Tomato Basil Pasta Sauce, 24 oz",3.99,2.99,2.69,0.2506265664160401,0.3258145363408522,0.07518796992481214,25% to 50%
1611,Bob's Red Mill,"Sorghum Flour, 22 oz",4.39,3.29,2.96,0.2505694760820045,0.32574031890660593,0.0751708428246014,25% to 50%
1709,Super Coffee,"Vanilla Super Creamer, 25.4 fl oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
1928,Himalaya®,"Peppermint Complete Care Toothpaste, 5.29 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
2051,Doctor in the Kitchen,"Organic Hemp Seed & Hatch Green Chile Crisps, 4.5 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
103,Bragg Live Food Products,"Premium Nutritional Yeast Seasoning, 4.5 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
475,Doctor in the Kitchen,"Organic Sea Salt Flax Seed Crackers, 5 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
487,Bob's Red Mill,"Gluten Free Muesli, 16 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
1373,Noble Made by the New Primal,"Tomato Ketchup, 10.8 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
1455,Himalaya®,"Peppermint White Cmplte Care Toothpaste, 5.29 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
749,Doctor in the Kitchen,"Organic Rosemary Flackers, 5 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
2046,SEVENTH GENERATION,"Lemongrass & Citrus Disinfecting Bathroom Cleaner, 26 fl oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
1236,Enlightened,"Sugar Free Cones, 4.7 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
1164,Himalaya®,"Mint Whitening Complete Care Toothpaste, 5.29 oz",5.99,4.49,4.04,0.25041736227045075,0.325542570951586,0.07512520868113526,25% to 50%
91,Kite Hill,"Artisan Almond Milk Ricotta, 8 oz",7.99,5.99,5.39,0.2503128911138923,0.3254067584480601,0.07509386733416779,25% to 50%
1550,The New Primal,"Classic Marinade & Cooking Sauce, 12 fl oz",7.99,5.99,5.39,0.2503128911138923,0.3254067584480601,0.07509386733416779,25% to 50%
249,La Tourangelle,"Organic Extra Virgin Olive Oil, 25.4 fl oz",15.99,11.99,10.79,0.2501563477173233,0.32520325203252043,0.07504690431519712,25% to 50%
830,Artisana Foods,"Raw Coconut Butter, 14 oz",15.99,11.99,10.79,0.2501563477173233,0.32520325203252043,0.07504690431519712,25% to 50%
232,Bob's Red Mill,"Super-fine Almond Flour, 32 oz",17.99,13.49,12.14,0.2501389660922734,0.3251806559199555,0.07504168982768211,25% to 50%
1451,Sunfood™,"Organic Camu Camu Powder, 3.5 oz",19.99,14.99,13.49,0.25012506253126554,0.32516258129064524,0.0750375187593797,25% to 50%
570,Sunfood Superfoods,"Organic Matcha Powder, 4 oz",21.99,16.49,14.84,0.2501136880400182,0.3251477944520236,0.07503410641200536,25% to 50%
677,Sunfood™,"Organic Sun Is Shining, 8 oz",27.99,20.99,18.89,0.25008931761343334,0.32511611289746334,0.07502679528403,25% to 50%
1327,nuun,"Berry Blast Effervescent Energy, 10 tablets",7.99,6.0,5.4,0.24906132665832292,0.3241551939924906,0.07509386733416767,25% to 50%
271,LaCroix Sparkling Water,Key Lime Sparkling Water 12 Pack,5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
156,LaCroix Sparkling Water,"Naturally Passionfruit Essenced Spakling Water, 12 sparkling cans",5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
42,LaCroix Sparkling Water,Naturally Tangerine Essenced Sparkling Water (12 Pk),5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
32,LaCroix Sparkling Water,LaCroix Lime Sparkling Water (12-pk),5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
87,LaCroix Sparkling Water,"Limoncello Sparkling Water, 12 sparkling cans",5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
46,LaCroix Sparkling Water,Pure Sparkling Water (12 Pk),5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
19,LaCroix Sparkling Water,"Grapefruit Sparkling Water, 12 fl oz",5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
136,LaCroix Sparkling Water,Watermelon Sparkling Water 12pk,5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
411,LaCroix Sparkling Water,Orange Sparkling Water 12 Pack,5.99,4.5,4.05,0.24874791318864775,0.323873121869783,0.07512520868113526,25% to 50%
945,Sunfood™,"Chlorella Tablets, 4 oz",24.99,18.79,16.91,0.24809923969587833,0.32332933173269307,0.07523009203681474,25% to 50%
1393,TRILOGY,"Organic Rosehip Oil, 0.67 fl oz",24.99,18.79,16.91,0.24809923969587833,0.32332933173269307,0.07523009203681474,25% to 50%
1785,FIELD & FARMER,"Plant-Based Caesar Dressing, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1948,Mavericks,"Str8-up Original Crackerz, 7.04 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
219,LesserEvil,"Paleo Puffs ""No Cheese"" Cheesiness, 5 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1542,LesserEvil,"Himalayan Pink Salt Sun Poppers, 4 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1614,FIELD & FARMER,"Sweet Basil Vinaigrette, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
689,LesserEvil,"Paleo Puffs Fiery Hot, 5 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1925,Mavericks,"Double Trouble Choc Cookiez, 7.04 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1906,Mavericks,"Easy Cheesy Crackerz, 7.04 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
2003,Moon Cheese,"Garlickin' Parm Bites, 2 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
2052,RightRice,"Cilantro Lime Rice, 7 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1918,Annie's Homegrown,"Organic Vegetable Farm Shaped Pasta Soup, 14 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
723,GoodBelly,"Blueberry Acai Probiotic Juice Drink, 1 qt",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1404,Upton's Naturals,"Lightly Seasoned Shredded Jackfruit, 7 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1932,Mavericks,"Non-stop Choc Cookiez, 7.04 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
571,GoodBelly,"Probiotic Juice Mango, 1 qt",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1582,GOLDTHREAD HERBS,"Radiance Herbal Elixir, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1670,FIELD & FARMER,"Plant-Based Ranch Dressing, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
786,Moon Cheese,"Cheddar , 2 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1467,FIELD & FARMER,"Lemon Garlic Basil Vinaigrette, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
2014,Solely,"Organic Chili & Salt Dried Pineapple Rings, 2.2 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1703,Annie's Homegrown,"Organic Chicken Noodle Soup, 14 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
748,GoodBelly,"Organic Raspberry Blackberry Probiotic Drink, 1 qt",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
770,Moon Cheese,"Gouda , 2 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1494,Moon Cheese,"White Cheddar Black Pepper Cheese Snack, 2 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1059,LesserEvil,"Veggie Sticks Vegan Ranch, 4.5 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1638,GOLDTHREAD HERBS,"Hawaiian Ginger Herbal Elixir, 12 fl oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
84,Sunripe Certified Brands,Organic Grape Tomatoes,3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1403,LesserEvil,"Sour Cream and Onion Sun Poppers, 4 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
720,LesserEvil,"Veggie Sticks Himalayan Pink Salt, 4.5 oz",3.99,3.0,2.7,0.24812030075187974,0.32330827067669177,0.07518796992481203,25% to 50%
1768,TRILOGY,"Cream Cleanser, 3.3 fl oz",22.99,17.29,15.56,0.2479338842975206,0.3231839930404523,0.0752501087429317,25% to 50%
1776,RADIUS,"Big Brush Head Replacement 2 Count, 1 each",9.69,7.29,6.56,0.24767801857585137,0.32301341589267285,0.07533539731682148,25% to 50%
96,Catalina Crunch,"Cinnamon Toast Cereal, 9 oz",9.29,6.99,6.29,0.247578040904198,0.32292787944025825,0.07534983853606025,25% to 50%
106,Catalina Crunch,"Dark Chocolate Cereal, 9 oz",9.29,6.99,6.29,0.247578040904198,0.32292787944025825,0.07534983853606025,25% to 50%
2018,Catalina Crunch,"Graham Cracker Cereal, 9 oz",9.29,6.99,6.29,0.247578040904198,0.32292787944025825,0.07534983853606025,25% to 50%
333,Catalina Crunch,"Keto Friendly Fruity Cereal, 8 oz",9.29,6.99,6.29,0.247578040904198,0.32292787944025825,0.07534983853606025,25% to 50%
1860,DeLallo,"Sundried Tomato And Olive Pesto, 6.35 oz",7.29,5.49,4.94,0.24691358024691357,0.32235939643347045,0.07544581618655688,25% to 50%
994,Sunfood™,"Organic Golden Milk Super Blend, 6 oz",14.99,11.29,10.16,0.24683122081387598,0.3222148098732488,0.07538358905937281,25% to 50%
957,Sunfood Superfoods,"Broken Cell Wall Chlorella Tablets, 2 oz",14.99,11.29,10.16,0.24683122081387598,0.3222148098732488,0.07538358905937281,25% to 50%
1695,ANDALOU NATURALS,"Kukui Cocoa Body Butter, 8 fl oz e",14.99,11.29,10.16,0.24683122081387598,0.3222148098732488,0.07538358905937281,25% to 50%
1384,Organic India,"Original Tulsi Holy Basil Tea, 1.14 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
2026,Organic India,"Green Tea Tulsi Green Tea, 1.21 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
1941,GREEN GARDEN,"Organic Freeze Dried Basil, 0.16 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
2064,Organic India,"Tulsi Infusion Tea: Hibiscus, 18 infusion bags",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
2060,Organic India,"Tulsi Infusion Tea: Ashwagandha, 1.27 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
2044,Organic India,"Organic Tulsi Sleep Tea, 1.14 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
2016,Organic India,"Organic Turmeric Ginger Herbal Tea, 1.2 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
1132,Organic India,"Sweet Rose Herbal Tea, 1.01 oz",5.69,4.29,3.86,0.2460456942003515,0.3216168717047453,0.0755711775043938,25% to 50%
1987,Icelandic Provisions,"Blueberry Bilberry Skyr, 5.3 oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
362,Just Water,"Spring Water, 33.8 fl oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
821,Icelandic Provisions,"Peach, Apricot Skyr, 4.4 ounce",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
653,The New Primal,"Classic Beef Stick, 1 oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
357,Icelandic Provisions,"Extra Creamy Vanilla Bean, 4.4 oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
242,Icelandic Provisions,"Strawberry Lingonberry Thick & Creamy Skyr, 5.3 oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
332,Icelandic Provisions,"Peach Cloudberry Skyr, 5.3 oz",1.99,1.5,1.35,0.24623115577889443,0.321608040201005,0.07537688442211055,25% to 50%
